id|created_at|created_at_datetime|created_at_datetime_shift|from_user|from_user_id|from_user_id_str|from_user_name|id_str|in_reply_to_status_id|in_reply_to_status_id_str|iso_language_code|latitude|location|longitude|profile_image_url|profile_image_url_https|source|text|to_user|to_user_id|to_user_id_str|to_user_name|type
182819200849555458|Thu, 22 Mar 2012 13:21:08 +0000|03/22/2012 13:21:08|+0000|GrndmthrHm|282240505|282240505|GrandMother home|182819200849555458|||pt||Jakarta||http://a0.twimg.com/profile_images/1930267899/336508034_normal.jpg|https://si0.twimg.com/profile_images/1930267899/336508034_normal.jpg|&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;|#test|||||
182819246538113024|Thu, 22 Mar 2012 13:21:19 +0000|03/22/2012 13:21:19|+0000|if_firdaus|518315666|518315666|Ian Firdaus|182819246538113024|||en||Indonesia||http://a0.twimg.com/profile_images/1881061389/Su3377Russian_Fighter_normal.jpg|https://si0.twimg.com/profile_images/1881061389/Su3377Russian_Fighter_normal.jpg|&lt;a href=&quot;http://www.writelonger.com&quot; rel=&quot;nofollow&quot;&gt;Write Longer&lt;/a&gt;|gk aphan kq =PRT @fitriyahwahyuni: apaan ?RT if_firdaus: @fitriyahwahyuni werrrr... #test. [Like it? http://t.co/i9GjpTDr ]|||||
182819323683946498|Thu, 22 Mar 2012 13:21:38 +0000|03/22/2012 13:21:38|+0000|TweetNHerRaw|267980811|267980811|WHO da FUXK is YOU|182819323683946498|||en||||http://a0.twimg.com/profile_images/1916562705/IMAG1057_normal.jpg|https://si0.twimg.com/profile_images/1916562705/IMAG1057_normal.jpg|&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;|LORDY, #test,I kno I failed|||||
182819665016401920|Thu, 22 Mar 2012 13:22:59 +0000|03/22/2012 13:22:59|+0000|ImCoolling|375585052|375585052|(-_(-_( -_- )_-)_-)|182819665016401920|||en||DE.||http://a0.twimg.com/profile_images/1548326804/313718_206228396108863_100001651126517_579654_266268280_n_normal.jpg|https://si0.twimg.com/profile_images/1548326804/313718_206228396108863_100001651126517_579654_266268280_n_normal.jpg|&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;|That was easy #Test better get an A|||||
182819897804464128|Thu, 22 Mar 2012 13:23:54 +0000|03/22/2012 13:23:54|+0000|Hannes2000|241319155|241319155|Hannes T|182819897804464128|||de||||http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Trends im Web&lt;/a&gt;|#Test schneidemaschine a0 gebraucht http://t.co/yNIWBBi4 #shop #tests schneidemaschine a0 gebraucht kaufen|||||
182819931694440448|Thu, 22 Mar 2012 13:24:03 +0000|03/22/2012 13:24:03|+0000|Deneb_T|431700170|431700170|D T|182819931694440448|||da||||http://a0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;|#test2 #test @deneb42 vdtbh http://t.co/kPhLPl9T http://t.co/SeQb12td|||||
182820023348363267|Thu, 22 Mar 2012 13:24:24 +0000|03/22/2012 13:24:24|+0000|RzkyHrmwn|513715383|513715383|RizkyHermawan (KIKI)|182820023348363267|||is||Texas||http://a0.twimg.com/profile_images/1871814165/402124_369442863082617_100000507188222_1475097_297815684_n_normal.jpg|https://si0.twimg.com/profile_images/1871814165/402124_369442863082617_100000507188222_1475097_297815684_n_normal.jpg|&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;|Follback dumm kk :p RT @GrndmthrHm: #test"|||||
182820045175529472|Thu, 22 Mar 2012 13:24:30 +0000|03/22/2012 13:24:30|+0000|gazetaru_140|431568342|431568342|Твиттер 140|182820045175529472|||da||||http://a0.twimg.com/profile_images/1680749242/140_normal.gif|https://si0.twimg.com/profile_images/1680749242/140_normal.gif|&lt;a href=&quot;http://www.gazeta.ru/&quot; rel=&quot;nofollow&quot;&gt;Gazeta_140znakov1&lt;/a&gt;|#test2 #test @deneb42 vdtbh http://t.co/qjyJygOE http://t.co/rwgE43EA|||||
182820450798284800|Thu, 22 Mar 2012 13:26:06 +0000|03/22/2012 13:26:06|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182820450798284800|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 0.1 miles; In: 00:10:19, at http://t.co/Pj2cTnOR|||||
182820495727669248|Thu, 22 Mar 2012 13:26:17 +0000|03/22/2012 13:26:17|+0000|ACharuk|125143055|125143055|Alex Charuk|182820495727669248|||en||Toronto||http://a0.twimg.com/profile_images/1832864861/image_normal.jpg|https://si0.twimg.com/profile_images/1832864861/image_normal.jpg|&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;|#GoodMorning . I love that I don't have work today. :) #test #tan #patio ...maybe essay.|||||
182820653584490498|Thu, 22 Mar 2012 13:26:55 +0000|03/22/2012 13:26:55|+0000|winzerwein|325807380|325807380|wein|182820653584490498|||de||||http://a0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|https://si0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|&lt;a href=&quot;http://www.wein-24.com/&quot; rel=&quot;nofollow&quot;&gt;Weine und Winzer&lt;/a&gt;|#Preisvergleich weinversand biowein http://t.co/Bkpviy2h #shop #test weinversand biowein|||||
182820901925031936|Thu, 22 Mar 2012 13:27:54 +0000|03/22/2012 13:27:54|+0000|Hannes2000|241319155|241319155|Hannes T|182820901925031936|||da||||http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Trends im Web&lt;/a&gt;|#Test kÃ¼hlschrÃ¤nke liebherr http://www.in-brd.de/kÃ¼hlschrÃ¤nke+liebherr #shop #tests kÃ¼hlschrÃ¤nke liebherr kaufen|||||
182821418025754625|Thu, 22 Mar 2012 13:29:57 +0000|03/22/2012 13:29:57|+0000|trends_Internet|241469602|241469602|dieter s|182821418025754625|||de||||http://a0.twimg.com/profile_images/1223885367/dieter_normal.jpg|https://si0.twimg.com/profile_images/1223885367/dieter_normal.jpg|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Alex Tweets&lt;/a&gt;|#Lenovo ThinkPad W510 (NTK2DGE) Notebook #preisvergleich http://t.co/LPFVsTBr Bewertung Magic Devices GmbH #test #Lenovo|||||
182821452851064832|Thu, 22 Mar 2012 13:30:05 +0000|03/22/2012 13:30:05|+0000|Liljustin27|314819656|314819656|BrickSquad|182821452851064832|||nl||in the lab||http://a0.twimg.com/profile_images/1927528668/L8CpvF9b_normal|https://si0.twimg.com/profile_images/1927528668/L8CpvF9b_normal|&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;|#Test|||||
182821823686246400|Thu, 22 Mar 2012 13:31:34 +0000|03/22/2012 13:31:34|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182821823686246400|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 0.2 miles; In: 00:15:43, at http://t.co/NVsahu0O|||||
182822003131162624|Thu, 22 Mar 2012 13:32:16 +0000|03/22/2012 13:32:16|+0000|Deneb_T|431700170|431700170|D T|182822003131162624|||is||||http://a0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;|#test2 #test|||||
182822064233783296|Thu, 22 Mar 2012 13:32:31 +0000|03/22/2012 13:32:31|+0000|gazetaru_140|431568342|431568342|Твиттер 140|182822064233783296|||is||||http://a0.twimg.com/profile_images/1680749242/140_normal.gif|https://si0.twimg.com/profile_images/1680749242/140_normal.gif|&lt;a href=&quot;http://www.gazeta.ru/&quot; rel=&quot;nofollow&quot;&gt;Gazeta_140znakov1&lt;/a&gt;|#test2 #test|||||
182822256026730496|Thu, 22 Mar 2012 13:33:17 +0000|03/22/2012 13:33:17|+0000|abc2_6b|456576407|456576407|Angkatan (2006-2012)|182822256026730496|||pt||selaluu 6b siti-aisyah~||http://a0.twimg.com/profile_images/1737046541/lala_normal.jpg|https://si0.twimg.com/profile_images/1737046541/lala_normal.jpg|&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;|#test|||||
182822687238930432|Thu, 22 Mar 2012 13:34:59 +0000|03/22/2012 13:34:59|+0000|katattackBark|99220130|99220130|Kat McCaulla|182822687238930432|||en||Missouri||http://a0.twimg.com/profile_images/1887751938/image_normal.jpg|https://si0.twimg.com/profile_images/1887751938/image_normal.jpg|&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;|Rain rain rain. Wish I could lay in bed all day to it. Mmmm. #test #work #homework #buhhh|||||
182823212491612161|Thu, 22 Mar 2012 13:37:05 +0000|03/22/2012 13:37:05|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182823212491612161|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 0.8 miles; In: 00:21:14, at http://t.co/0thTVBxS|||||
182823356884729856|Thu, 22 Mar 2012 13:37:39 +0000|03/22/2012 13:37:39|+0000|ndhirarucii|270743607|270743607|missucay 27|182823356884729856|||en||Di mana saja||http://a0.twimg.com/profile_images/1911903711/399315_1988525088615_1707971640_1046896_2087929069_n_normal.jpg|https://si0.twimg.com/profile_images/1911903711/399315_1988525088615_1707971640_1046896_2087929069_n_normal.jpg|&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;|#test all :|||||
182823639756963841|Thu, 22 Mar 2012 13:38:47 +0000|03/22/2012 13:38:47|+0000|UKTestingJobs|116412177|116412177|Technojobs Limited|182823639756963841|||en||London||http://a0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|https://si0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#jobs #test Data Centre Wintel Support Engineer - Investment Banking: Salary/Rate: Location: londonData Centre W... http://t.co/LkEOyqp8|||||
182823641204006913|Thu, 22 Mar 2012 13:38:47 +0000|03/22/2012 13:38:47|+0000|UKTestingJobs|116412177|116412177|Technojobs Limited|182823641204006913|||en||London||http://a0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|https://si0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#jobs #test Flex Developer: Salary/Rate: £400 - £450Location: dublinResponsibilities *Ability to design and imp... http://t.co/sZlvIBMF|||||
182823642248392705|Thu, 22 Mar 2012 13:38:47 +0000|03/22/2012 13:38:47|+0000|UKTestingJobs|116412177|116412177|Technojobs Limited|182823642248392705|||en||London||http://a0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|https://si0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#jobs #test INFORMATION SECURITY ANALYST: Salary/Rate: Location: ontario (on)INFORMATION SECURITY ANALYST Job #... http://t.co/GJR9pGmL|||||
182823643460534272|Thu, 22 Mar 2012 13:38:47 +0000|03/22/2012 13:38:47|+0000|UKTestingJobs|116412177|116412177|Technojobs Limited|182823643460534272|||en||London||http://a0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|https://si0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#jobs #test Software Engineer (Java, JavaScript, Developer, GWT, Guice, NoSQL): Salary/Rate: £40000 - £45000Loca... http://t.co/Tl6WoATy|||||
182823645373140994|Thu, 22 Mar 2012 13:38:48 +0000|03/22/2012 13:38:48|+0000|UKTestingJobs|116412177|116412177|Technojobs Limited|182823645373140994|||en||London||http://a0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|https://si0.twimg.com/profile_images/1891277453/TJ-stripes_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#jobs #test IT Business Analyst Oil &amp; Gas: Salary/Rate: £400 - £650Location: city of londonPLEASE ONLY APPLY IF ... http://t.co/HFtnaLQR|||||
182823925217112064|Thu, 22 Mar 2012 13:39:55 +0000|03/22/2012 13:39:55|+0000|winzerwein|325807380|325807380|wein|182823925217112064|||de||||http://a0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|https://si0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|&lt;a href=&quot;http://www.wein-24.com/&quot; rel=&quot;nofollow&quot;&gt;Weine und Winzer&lt;/a&gt;|#Preisvergleich bier shop http://t.co/fmY6wF3g #shop #test bier shop|||||
182824535580610560|Thu, 22 Mar 2012 13:42:20 +0000|03/22/2012 13:42:20|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182824535580610560|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 1.1 miles; In: 00:26:28, at http://t.co/GCIIW3eF|||||
182824860525920257|Thu, 22 Mar 2012 13:43:38 +0000|03/22/2012 13:43:38|+0000|prambudie|250998032|250998032|ҨίГḭ ῤҐαҦβỬԂίϓΔήϯδ|182824860525920257|||pl||Puri Serpong,tangerang selatan||http://a0.twimg.com/profile_images/1900325309/duo_fenomenal_-_Copy_normal.JPG|https://si0.twimg.com/profile_images/1900325309/duo_fenomenal_-_Copy_normal.JPG|&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;|#TEST ~Check TimeLine~|||||
182824942654590977|Thu, 22 Mar 2012 13:43:57 +0000|03/22/2012 13:43:57|+0000|trends_Internet|241469602|241469602|dieter s|182824942654590977|||de||||http://a0.twimg.com/profile_images/1223885367/dieter_normal.jpg|https://si0.twimg.com/profile_images/1223885367/dieter_normal.jpg|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Alex Tweets&lt;/a&gt;|#GE C1233 Digitalkamera #preisvergleich http://t.co/GQ1OUrW0 Bewertung Amazon.de #test #Ge|||||
182825026247081986|Thu, 22 Mar 2012 13:44:17 +0000|03/22/2012 13:44:17|+0000|AdamAliAkbar|360614769|360614769|☃♡̬ Mr.Sipit ♡̬​​☃|182825026247081986|182824402898006017|182824402898006017|in||In Heart JihanMarwaSalsabil :*||http://a0.twimg.com/profile_images/1900512798/423544_351392341569771_100000970253209_943672_80082294_n_normal.jpg|https://si0.twimg.com/profile_images/1900512798/423544_351392341569771_100000970253209_943672_80082294_n_normal.jpg|&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;|Siapa tau aja twitternya rusak, gitu kan kudu di test dulu :D RT @kinrianfeb_ kenapa setiap orng yg main twitter harus bilang #TEST ??|kinrianfeb_|165299666|165299666|kinantiiiiii|
182825782664642564|Thu, 22 Mar 2012 13:47:18 +0000|03/22/2012 13:47:18|+0000|Deneb_T|431700170|431700170|D T|182825782664642564|||is||||http://a0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_6_normal.png|&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;|#test2 #test @deneb42 hhjkn http://t.co/kPhLPl9T http://t.co/eq0wO9oN|||||
182825845923127296|Thu, 22 Mar 2012 13:47:33 +0000|03/22/2012 13:47:33|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182825845923127296|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 1.3 miles; In: 00:31:42, at http://t.co/9ZoFiZHL|||||
182825850750763008|Thu, 22 Mar 2012 13:47:34 +0000|03/22/2012 13:47:34|+0000|gazetaru_140|431568342|431568342|Твиттер 140|182825850750763008|||is||||http://a0.twimg.com/profile_images/1680749242/140_normal.gif|https://si0.twimg.com/profile_images/1680749242/140_normal.gif|&lt;a href=&quot;http://www.gazeta.ru/&quot; rel=&quot;nofollow&quot;&gt;Gazeta_140znakov1&lt;/a&gt;|#test2 #test @deneb42 hhjkn http://t.co/qjyJygOE http://t.co/TLsu6ySU|||||
182825931394646016|Thu, 22 Mar 2012 13:47:53 +0000|03/22/2012 13:47:53|+0000|handyinside|102030795|102030795|handyı̊·̮̅·̮̅ı̊|182825931394646016|||pt||ÜT: -6.1700556,106.9976424||http://a0.twimg.com/profile_images/1922744079/336457592_normal.jpg|https://si0.twimg.com/profile_images/1922744079/336457592_normal.jpg|&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;|RT @AnggieDietss: Anak D'Crow mana suaaaraaaanyaaaa ?? #test !!|||||
182825942941573121|Thu, 22 Mar 2012 13:47:56 +0000|03/22/2012 13:47:56|+0000|Hannes2000|241319155|241319155|Hannes T|182825942941573121|||de||||http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Trends im Web&lt;/a&gt;|#Test waschmaschinen onlineshop http://t.co/oXBIYf4e #shop #tests waschmaschinen onlineshop kaufen|||||
182825957969756160|Thu, 22 Mar 2012 13:47:59 +0000|03/22/2012 13:47:59|+0000|trends_Internet|241469602|241469602|dieter s|182825957969756160|||de||||http://a0.twimg.com/profile_images/1223885367/dieter_normal.jpg|https://si0.twimg.com/profile_images/1223885367/dieter_normal.jpg|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Alex Tweets&lt;/a&gt;|#Hazet Schlagschrauber 9012UL #preisvergleich http://t.co/tP0oqAer Bewertung Amazon.de #test #Hazet|||||
182826368554369024|Thu, 22 Mar 2012 13:49:37 +0000|03/22/2012 13:49:37|+0000|GrndmthrHm|282240505|282240505|GrandMother home|182826368554369024|||is||Jakarta||http://a0.twimg.com/profile_images/1930267899/336508034_normal.jpg|https://si0.twimg.com/profile_images/1930267899/336508034_normal.jpg|&lt;a href=&quot;http://m.tweete.net&quot; rel=&quot;nofollow&quot;&gt;m.tweete.net&lt;/a&gt;|followed RT @RzkyHrmwn: Follback dumm kk :p RT @GrndmthrHm: #test"|||||
182826658078797825|Thu, 22 Mar 2012 13:50:46 +0000|03/22/2012 13:50:46|+0000|hajodevries|20903445|20903445|Hajo de Vries FFP|182826658078797825|182811447380815873|182811447380815873|nl||Almere, The Netherlands||http://a0.twimg.com/profile_images/1899629728/Monavid_4_normal.jpg|https://si0.twimg.com/profile_images/1899629728/Monavid_4_normal.jpg|&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;|@boei2 :-) die mail ontvang ik wel maar mijn chello account en uitgaand mail gaat niet! #test|boei2|221675119|221675119|alfred bekenkamp|
182827149118545920|Thu, 22 Mar 2012 13:52:43 +0000|03/22/2012 13:52:43|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182827149118545920|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|#test Walk  Has passed 1.4 miles; In: 00:36:50, at http://t.co/E1fJviBd|||||
182827217540218881|Thu, 22 Mar 2012 13:53:00 +0000|03/22/2012 13:53:00|+0000|jonasbaath|206309922|206309922|Jonas Bååth|182827217540218881|||en||Lund||http://a0.twimg.com/profile_images/1808844598/bowtie_normal.png|https://si0.twimg.com/profile_images/1808844598/bowtie_normal.png|&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;|Looking for an objective, comprehensive and contemporary #test of #tablet s containing both #iOS and #Android. Any idea?|||||
182827292341440513|Thu, 22 Mar 2012 13:53:17 +0000|03/22/2012 13:53:17|+0000|gaynor_clifton|28558332|28558332|gaynor clifton|182827292341440513|||en||||http://a0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|https://si0.twimg.com/profile_images/1579639649/Liverpool_James_1_normal.jpeg|&lt;a href=&quot;http://www.mywhereabouts.co.uk&quot; rel=&quot;nofollow&quot;&gt;myWhereAbouts&lt;/a&gt;|Completed #test Walk  1.5 miles; in: 00:37:29, at http://t.co/u4fUoyBr|||||
182827300121870336|Thu, 22 Mar 2012 13:53:19 +0000|03/22/2012 13:53:19|+0000|Callme_MrMugga|217909869|217909869|Tay (Trigga)|182827300121870336|||en||Uptown, Lawncrest,Northside||http://a0.twimg.com/profile_images/1839041957/IMG-20120219-00638_normal.jpg|https://si0.twimg.com/profile_images/1839041957/IMG-20120219-00638_normal.jpg|&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;|If a girl really like you &amp; you think she a whore give her the #test! Ask her if we was fucking &amp; ... http://t.co/8HG2cBz8|||||
182827476978892801|Thu, 22 Mar 2012 13:54:01 +0000|03/22/2012 13:54:01|+0000|g_riguru|413465563|413465563|ギルカラ＠モンハンっていいよね|182827476978892801|||ja||私の活動時間は短い||http://a0.twimg.com/profile_images/1641024765/hosi_normal.png|https://si0.twimg.com/profile_images/1641024765/hosi_normal.png|&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;|タグ付けってこうやってやるのか？　　#test|||||
182828452427214848|Thu, 22 Mar 2012 13:57:54 +0000|03/22/2012 13:57:54|+0000|Hannes2000|241319155|241319155|Hannes T|182828452427214848|||de||||http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Trends im Web&lt;/a&gt;|#Test waschmaschinen gÃ¼nstig kaufen http://www.in-brd.de/waschmaschinen+gÃ¼nstig+kaufen #shop #tests waschmaschinen gÃ¼nstig kaufen kaufen|||||
182828464473255936|Thu, 22 Mar 2012 13:57:57 +0000|03/22/2012 13:57:57|+0000|jersebas|305019292|305019292|Jeroen Dral|182828464473255936|182780429399621632|182780429399621632|nl||Enschede, The Netherlands||http://a0.twimg.com/profile_images/1402109244/jeroen_beachhandbal_normal.jpg|https://si0.twimg.com/profile_images/1402109244/jeroen_beachhandbal_normal.jpg|&lt;a href=&quot;http://itunes.apple.com/us/app/twitter/id409789998?mt=12&quot; rel=&quot;nofollow&quot;&gt;Twitter for Mac&lt;/a&gt;|@FemkeVonP Ga je niet liever #badminton spelen? #test|FemkeVonP|176465430|176465430|Femke van der Putten|
182828849074159616|Thu, 22 Mar 2012 13:59:29 +0000|03/22/2012 13:59:29|+0000|Nick_Tech_S|464735518|464735518|Nick-Tech S.|182828849074159616|||en||Deutschland||http://a0.twimg.com/profile_images/1757028429/photo_755_20100614_normal.jpg|https://si0.twimg.com/profile_images/1757028429/photo_755_20100614_normal.jpg|&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;|#Beta #News Save 70% on Cyberlink PowerDirector 9 Ultra64: If you’re looking for a video-editing sui... http://t.co/qrY1adKi #BETA #Test|||||
182828954858684419|Thu, 22 Mar 2012 13:59:54 +0000|03/22/2012 13:59:54|+0000|Hannes2000|241319155|241319155|Hannes T|182828954858684419|||de||||http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|https://si0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png|&lt;a href=&quot;http://www.trends-im-web.de&quot; rel=&quot;nofollow&quot;&gt;Trends im Web&lt;/a&gt;|#Test entsafter philips hr 1858 90 http://t.co/XHn9AIXa #shop #tests entsafter philips hr 1858 90 kaufen|||||
182829116096118784|Thu, 22 Mar 2012 14:00:32 +0000|03/22/2012 14:00:32|+0000|JoleenHart6|91173768|91173768|Joleen Hart|182829116096118784|||en||Denver, CO||http://a0.twimg.com/profile_images/534450602/ME_normal.jpg|https://si0.twimg.com/profile_images/534450602/ME_normal.jpg|&lt;a href=&quot;http://www.linkedin.com/&quot; rel=&quot;nofollow&quot;&gt;LinkedIn&lt;/a&gt;|Testing Center of Excellence Lead  #San Antonio #TX See my blog at http://t.co/LkENEpB6  #test #design #build #solution #delivery #TCoE|||||
182829208018485248|Thu, 22 Mar 2012 14:00:54 +0000|03/22/2012 14:00:54|+0000|winzerwein|325807380|325807380|wein|182829208018485248|||sv||||http://a0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|https://si0.twimg.com/profile_images/1417937266/weinflasche_normal.jpg|&lt;a href=&quot;http://www.wein-24.com/&quot; rel=&quot;nofollow&quot;&gt;Weine und Winzer&lt;/a&gt;|#Preisvergleich geiÃblatt http://www.in-brd.de/geiÃblatt #shop #test geiÃblatt|||||
